Location, Size, Price, Mortgage (Monthly), , , Listing Link
10320 Marston Vineyard Dr South Main  Houston  TX,1 671 sqft,$409940,2401,,,https://www.trulia.com/property/9075507636-10320-Marston-Vineyard-Dr-Houston-TX-77025
5342 Rutherglenn Dr Meyerland Area  Houston  TX,2 271 sqft,$449000,2402,,,https://www.trulia.com/p/tx/houston/5342-rutherglenn-dr-houston-tx-77096--2069126959
1538 W 23rd St #C Greater Heights  Houston  TX,2 334 sqft,$449000,2402,,,https://www.trulia.com/p/tx/houston/1538-w-23rd-st-c-houston-tx-77008--2109743239
1538 W 23rd St #C Greater Heights  Houston  TX,2 334 sqft,$449000,2402,,,https://www.trulia.com/p/tx/houston/1538-w-23rd-st-c-houston-tx-77008--2109743239
1423 Scenic Ridge Dr Spring Branch West  Houston  TX,2 790 sqft,$439000,2402,,,https://www.trulia.com/p/tx/houston/1423-scenic-ridge-dr-houston-tx-77043--2068679313
3010 Baer St Greater Fifth Ward  Houston  TX,2 126 sqft,$448586,2402,,,https://www.trulia.com/p/tx/houston/3010-baer-st-houston-tx-77020--2068497944
2812 Grand Fountains Dr #A South Main  Houston  TX,1 990 sqft,$424990,2403,,,https://www.trulia.com/p/tx/houston/2812-grand-fountains-dr-a-houston-tx-77054--2535457434
1804 Napa Creek Ln Greater Heights  Houston  TX,2 467 sqft,$429900,2403,,,https://www.trulia.com/p/tx/houston/1804-napa-creek-ln-houston-tx-77009--2535187200
2132 Dennis St Greater Third Ward  Houston  TX,2 340 sqft,$419990,2403,,,https://www.trulia.com/p/tx/houston/2132-dennis-st-houston-tx-77004--2495337001
2134 Dennis St Greater Third Ward  Houston  TX,2 340 sqft,$419990,2403,,,https://www.trulia.com/p/tx/houston/2134-dennis-st-houston-tx-77004--2495337000
2136 Dennis St Greater Third Ward  Houston  TX,2 340 sqft,$419990,2403,,,https://www.trulia.com/p/tx/houston/2136-dennis-st-houston-tx-77004--2495336999
2134 Dennis St Greater Third Ward  Houston  TX,2 340 sqft,$419990,2403,,,https://www.trulia.com/p/tx/houston/2134-dennis-st-houston-tx-77004--2495337000
2311 Hewitt Dr Oak Forest - Garden Oaks  Houston  TX,1 536 sqft,$449750,2404,,,https://www.trulia.com/p/tx/houston/2311-hewitt-dr-houston-tx-77018--2068485355
2311 Hewitt Dr Oak Forest - Garden Oaks  Houston  TX,1 536 sqft,$449750,2404,,,https://www.trulia.com/p/tx/houston/2311-hewitt-dr-houston-tx-77018--2068485355
505 Bastrop St #403 Downtown  Houston  TX,1 298 sqft,$350000,2404,,,https://www.trulia.com/p/tx/houston/505-bastrop-st-403-houston-tx-77003--2068361455
1525 Rosewood St Binz  Houston  TX,2 294 sqft,$430000,2404,,,https://www.trulia.com/p/tx/houston/1525-rosewood-st-houston-tx-77004--1002925724
1440 Dian St Greater Heights  Houston  TX,2 641 sqft,$449000,2404,,,https://www.trulia.com/p/tx/houston/1440-dian-st-houston-tx-77008--2068409738
232 Knox St #F Washington Avenue Coalition - Memorial Park  Houston  TX,2 434 sqft,$449000,2404,,,https://www.trulia.com/p/tx/houston/232-knox-st-f-houston-tx-77007--2179313951
1804 Napa Creek Ln Greater Heights  Houston  TX,2 467 sqft,$429900,2404,,,https://www.trulia.com/p/tx/houston/1804-napa-creek-ln-houston-tx-77009--2535187200
5815 E Post Oak Ln Spring Branch East  Houston  TX,2 169 sqft,$417900,2405,,,https://www.trulia.com/p/tx/houston/5815-e-post-oak-ln-houston-tx-77055--2346408181
401 Walton St Greater Heights  Houston  TX,2 112 sqft,$449900,2405,,,https://www.trulia.com/p/tx/houston/401-walton-st-houston-tx-77009--2068422664
2114 Sabine St Washington Avenue Coalition - Memorial Park  Houston  TX,2 020 sqft,$449900,2405,,,https://www.trulia.com/p/tx/houston/2114-sabine-st-houston-tx-77007--1151103030
2304 Johnson St Washington Avenue Coalition - Memorial Park  Houston  TX,2 080 sqft,$449900,2405,,,https://www.trulia.com/p/tx/houston/2304-johnson-st-houston-tx-77007--2068395739
1313 Birdsall St Washington Avenue Coalition - Memorial Park  Houston  TX,2 573 sqft,$449900,2405,,,https://www.trulia.com/p/tx/houston/1313-birdsall-st-houston-tx-77007--2068392503
5007 Gibson St Washington Avenue Coalition - Memorial Park  Houston  TX,2 168 sqft,$449900,2405,,,https://www.trulia.com/p/tx/houston/5007-gibson-st-houston-tx-77007--1127186550
1643 Crestdale Dr Spring Branch West  Houston  TX,2 040 sqft,$450000,2406,,,https://www.trulia.com/p/tx/houston/1643-crestdale-dr-houston-tx-77080--2068951437
1643 Crestdale Dr Spring Branch West  Houston  TX,2 040 sqft,$450000,2406,,,https://www.trulia.com/p/tx/houston/1643-crestdale-dr-houston-tx-77080--2068951437
108 E 31st 1/2 St Independence Heights  Houston  TX,2 431 sqft,$450000,2406,,,https://www.trulia.com/p/tx/houston/108-e-31st-1-2-st-houston-tx-77018--2109751890
108 E 31st 1/2 St Independence Heights  Houston  TX,2 431 sqft,$450000,2406,,,https://www.trulia.com/p/tx/houston/108-e-31st-1-2-st-houston-tx-77018--2109751890
606 Nagle St Downtown  Houston  TX,2 294 sqft,$410000,2406,,,https://www.trulia.com/p/tx/houston/606-nagle-st-houston-tx-77003--2068361497
902 Walling St Greater Heights  Houston  TX,1 441 sqft,$450000,2406,,,https://www.trulia.com/p/tx/houston/902-walling-st-houston-tx-77009--2068426949
312 N Everton St Second Ward  Houston  TX,1 124 sqft,$450000,2406,,,https://www.trulia.com/p/tx/houston/312-n-everton-st-houston-tx-77003--2109739444
2118 Stuart Ave Greater Third Ward  Houston  TX,2 073 sqft,$449700,2406,,,https://www.trulia.com/p/tx/houston/2118-stuart-ave-houston-tx-77004--2534496776
9944 Woodwind Ln N Willow Meadows - Willowbend Area  Houston  TX,2 551 sqft,$415000,2406,,,https://www.trulia.com/p/tx/houston/9944-woodwind-ln-n-houston-tx-77025--1128562039
88 Cherry Hills Dr Jersey Village  TX,3 635 sqft,$440000,2406,,,https://www.trulia.com/p/tx/jersey-village/88-cherry-hills-dr-jersey-village-tx-77064--1004149120
1525 Rosewood St Binz  Houston  TX,2 294 sqft,$430000,2406,,,https://www.trulia.com/p/tx/houston/1525-rosewood-st-houston-tx-77004--1002925724
88 Cherry Hills Dr Jersey Village  TX,3 635 sqft,$440000,2406,,,https://www.trulia.com/p/tx/jersey-village/88-cherry-hills-dr-jersey-village-tx-77064--1004149120
312 N Everton St Second Ward  Houston  TX,1 124 sqft,$450000,2407,,,https://www.trulia.com/p/tx/houston/312-n-everton-st-houston-tx-77003--2109739444
2306 Johnson St Washington Avenue Coalition - Memorial Park  Houston  TX,2 080 sqft,$449900,2407,,,https://www.trulia.com/p/tx/houston/2306-johnson-st-houston-tx-77007--2434382037
10647 Hazelhurst Dr Spring Branch West  Houston  TX,2 578 sqft,$449900,2407,,,https://www.trulia.com/p/tx/houston/10647-hazelhurst-dr-houston-tx-77043--2068677236
2550 Roy Cir Washington Avenue Coalition - Memorial Park  Houston  TX,1 294 sqft,$450000,2407,,,https://www.trulia.com/p/tx/houston/2550-roy-cir-houston-tx-77007--2068396361
1301 Morris St Northside Village  Houston  TX,2 468 sqft,$450000,2407,,,https://www.trulia.com/p/tx/houston/1301-morris-st-houston-tx-77009--2068416958
1606 Cohn St Washington Avenue Coalition - Memorial Park  Houston  TX,2 598 sqft,$449999,2407,,,https://www.trulia.com/p/tx/houston/1606-cohn-st-houston-tx-77007--2068393719
5815 E Post Oak Ln Spring Branch East  Houston  TX,2 169 sqft,$417900,2408,,,https://www.trulia.com/p/tx/houston/5815-e-post-oak-ln-houston-tx-77055--2346408181
5815 E Post Oak Ln Spring Branch East  Houston  TX,2 169 sqft,$417900,2408,,,https://www.trulia.com/p/tx/houston/5815-e-post-oak-ln-houston-tx-77055--2346408181
5815 E Post Oak Ln Spring Branch East  Houston  TX,2 169 sqft,$417900,2408,,,https://www.trulia.com/p/tx/houston/5815-e-post-oak-ln-houston-tx-77055--2346408181
5815 E Post Oak Ln Spring Branch East  Houston  TX,2 169 sqft,$417900,2408,,,https://www.trulia.com/p/tx/houston/5815-e-post-oak-ln-houston-tx-77055--2346408181
5815 E Post Oak Ln Spring Branch East  Houston  TX,2 169 sqft,$417900,2408,,,https://www.trulia.com/p/tx/houston/5815-e-post-oak-ln-houston-tx-77055--2346408181
5815 E Post Oak Ln Spring Branch East  Houston  TX,2 169 sqft,$417900,2408,,,https://www.trulia.com/p/tx/houston/5815-e-post-oak-ln-houston-tx-77055--2346408181
5815 E Post Oak Ln Spring Branch East  Houston  TX,2 169 sqft,$417900,2408,,,https://www.trulia.com/p/tx/houston/5815-e-post-oak-ln-houston-tx-77055--2346408181
5815 E Post Oak Ln Spring Branch East  Houston  TX,2 169 sqft,$417900,2408,,,https://www.trulia.com/p/tx/houston/5815-e-post-oak-ln-houston-tx-77055--2346408181
5815 E Post Oak Ln Spring Branch East  Houston  TX,2 169 sqft,$417900,2408,,,https://www.trulia.com/p/tx/houston/5815-e-post-oak-ln-houston-tx-77055--2346408181
5815 E Post Oak Ln Spring Branch East  Houston  TX,2 169 sqft,$417900,2408,,,https://www.trulia.com/p/tx/houston/5815-e-post-oak-ln-houston-tx-77055--2346408181
5815 E Post Oak Ln Spring Branch East  Houston  TX,2 169 sqft,$417900,2408,,,https://www.trulia.com/p/tx/houston/5815-e-post-oak-ln-houston-tx-77055--2346408181
5815 E Post Oak Ln Spring Branch East  Houston  TX,2 169 sqft,$417900,2408,,,https://www.trulia.com/p/tx/houston/5815-e-post-oak-ln-houston-tx-77055--2346408181
5815 E Post Oak Ln Spring Branch East  Houston  TX,2 169 sqft,$417900,2408,,,https://www.trulia.com/p/tx/houston/5815-e-post-oak-ln-houston-tx-77055--2346408181
5815 E Post Oak Ln Spring Branch East  Houston  TX,2 169 sqft,$417900,2408,,,https://www.trulia.com/p/tx/houston/5815-e-post-oak-ln-houston-tx-77055--2346408181
5815 E Post Oak Ln Spring Branch East  Houston  TX,2 169 sqft,$417900,2408,,,https://www.trulia.com/p/tx/houston/5815-e-post-oak-ln-houston-tx-77055--2346408181
5815 E Post Oak Ln Spring Branch East  Houston  TX,2 169 sqft,$417900,2408,,,https://www.trulia.com/p/tx/houston/5815-e-post-oak-ln-houston-tx-77055--2346408181
5815 E Post Oak Ln Spring Branch East  Houston  TX,2 169 sqft,$417900,2408,,,https://www.trulia.com/p/tx/houston/5815-e-post-oak-ln-houston-tx-77055--2346408181
5815 E Post Oak Ln Spring Branch East  Houston  TX,2 169 sqft,$417900,2408,,,https://www.trulia.com/p/tx/houston/5815-e-post-oak-ln-houston-tx-77055--2346408181
5815 E Post Oak Ln Spring Branch East  Houston  TX,2 169 sqft,$417900,2408,,,https://www.trulia.com/p/tx/houston/5815-e-post-oak-ln-houston-tx-77055--2346408181
5815 E Post Oak Ln Spring Branch East  Houston  TX,2 169 sqft,$417900,2408,,,https://www.trulia.com/p/tx/houston/5815-e-post-oak-ln-houston-tx-77055--2346408181
5815 E Post Oak Ln Spring Branch East  Houston  TX,2 169 sqft,$417900,2408,,,https://www.trulia.com/p/tx/houston/5815-e-post-oak-ln-houston-tx-77055--2346408181
5815 E Post Oak Ln Spring Branch East  Houston  TX,2 169 sqft,$417900,2408,,,https://www.trulia.com/p/tx/houston/5815-e-post-oak-ln-houston-tx-77055--2346408181
5815 E Post Oak Ln Spring Branch East  Houston  TX,2 169 sqft,$417900,2408,,,https://www.trulia.com/p/tx/houston/5815-e-post-oak-ln-houston-tx-77055--2346408181
5815 E Post Oak Ln Spring Branch East  Houston  TX,2 169 sqft,$417900,2408,,,https://www.trulia.com/p/tx/houston/5815-e-post-oak-ln-houston-tx-77055--2346408181
5815 E Post Oak Ln Spring Branch East  Houston  TX,2 169 sqft,$417900,2408,,,https://www.trulia.com/p/tx/houston/5815-e-post-oak-ln-houston-tx-77055--2346408181
5815 E Post Oak Ln Spring Branch East  Houston  TX,2 169 sqft,$417900,2408,,,https://www.trulia.com/p/tx/houston/5815-e-post-oak-ln-houston-tx-77055--2346408181
5815 E Post Oak Ln Spring Branch East  Houston  TX,2 169 sqft,$417900,2408,,,https://www.trulia.com/p/tx/houston/5815-e-post-oak-ln-houston-tx-77055--2346408181
5815 E Post Oak Ln Spring Branch East  Houston  TX,2 169 sqft,$417900,2408,,,https://www.trulia.com/p/tx/houston/5815-e-post-oak-ln-houston-tx-77055--2346408181
5815 E Post Oak Ln Spring Branch East  Houston  TX,2 169 sqft,$417900,2408,,,https://www.trulia.com/p/tx/houston/5815-e-post-oak-ln-houston-tx-77055--2346408181
5815 E Post Oak Ln Spring Branch East  Houston  TX,2 169 sqft,$417900,2408,,,https://www.trulia.com/p/tx/houston/5815-e-post-oak-ln-houston-tx-77055--2346408181
1822 Eagle Falls St Briarforest Area  Houston  TX,2 984 sqft,$439900,2409,,,https://www.trulia.com/p/tx/houston/1822-eagle-falls-st-houston-tx-77077--2068934407
1822 Eagle Falls St Briarforest Area  Houston  TX,2 984 sqft,$439900,2409,,,https://www.trulia.com/p/tx/houston/1822-eagle-falls-st-houston-tx-77077--2068934407
1907 Nocturne Ln Spring Branch West  Houston  TX,2 710 sqft,$449900,2409,,,https://www.trulia.com/p/tx/houston/1907-nocturne-ln-houston-tx-77043--2068680557
4606 Park Dr Greater Eastwood  Houston  TX,2 132 sqft,$450000,2409,,,https://www.trulia.com/p/tx/houston/4606-park-dr-houston-tx-77023--2068524675
2306 Johnson St Washington Avenue Coalition - Memorial Park  Houston  TX,2 080 sqft,$449900,2409,,,https://www.trulia.com/p/tx/houston/2306-johnson-st-houston-tx-77007--2434382037
1002 Lawrence St Greater Heights  Houston  TX,1 176 sqft,$450000,2409,,,https://www.trulia.com/p/tx/houston/1002-lawrence-st-houston-tx-77008--2068407229
5937 Kansas St Washington Avenue Coalition - Memorial Park  Houston  TX,2 176 sqft,$449999,2409,,,https://www.trulia.com/p/tx/houston/5937-kansas-st-houston-tx-77007--2068404023
5937 Kansas St Washington Avenue Coalition - Memorial Park  Houston  TX,2 176 sqft,$449999,2409,,,https://www.trulia.com/p/tx/houston/5937-kansas-st-houston-tx-77007--2068404023
2550 Roy Cir Washington Avenue Coalition - Memorial Park  Houston  TX,1 294 sqft,$450000,2409,,,https://www.trulia.com/p/tx/houston/2550-roy-cir-houston-tx-77007--2068396361
12434 Sabine Point Dr Northside-Northline  Humble  TX,2 887 sqft,$425000,2412,,,https://www.trulia.com/p/tx/humble/12434-sabine-point-dr-humble-tx-77346--2434378154
5100 San Felipe St #71E Greater Uptown  Houston  TX,1 015 sqft,$270000,2413,,,https://www.trulia.com/p/tx/houston/5100-san-felipe-st-71e-houston-tx-77056--2068761442
9601 Pemberton Crescent Dr Braeswood Place  Houston  TX,2 498 sqft,$420000,2413,,,https://www.trulia.com/p/tx/houston/9601-pemberton-crescent-dr-houston-tx-77025--2068547453
10707 Centre Forest Dr Spring Branch North  Houston  TX,2 352 sqft,$424995,2414,,,https://www.trulia.com/property/9080738303-10707-Centre-Forest-Dr-Houston-TX-77043
12434 Sabine Point Dr Northside-Northline  Humble  TX,2 887 sqft,$425000,2414,,,https://www.trulia.com/p/tx/humble/12434-sabine-point-dr-humble-tx-77346--2434378154
2038 Jadeite Trce Briarforest Area  Houston  TX,2 464 sqft,$420000,2417,,,https://www.trulia.com/p/tx/houston/2038-jadeite-trce-houston-tx-77077--2399883541
1720 Summerlyn Terrace Dr Spring Branch Central  Houston  TX,2 004 sqft,$414470,2417,,,https://www.trulia.com/property/9072079648-1720-Summerlyn-Terrace-Dr-Houston-TX-77080
1418 Upland Orchard Dr Spring Branch West  Houston  TX,2 837 sqft,$425000,2417,,,https://www.trulia.com/p/tx/houston/1418-upland-orchard-dr-houston-tx-77043--2182811637
1720 Summerlyn Terrace Dr Spring Branch Central  Houston  TX,2 004 sqft,$414470,2417,,,https://www.trulia.com/property/9072079648-1720-Summerlyn-Terrace-Dr-Houston-TX-77080
6402 Tam O Shanter Ln Sharpstown  Houston  TX,2 917 sqft,$448800,2418,,,https://www.trulia.com/p/tx/houston/6402-tam-o-shanter-ln-houston-tx-77036--1127728713
6402 Tam O Shanter Ln Sharpstown  Houston  TX,2 917 sqft,$448800,2418,,,https://www.trulia.com/p/tx/houston/6402-tam-o-shanter-ln-houston-tx-77036--1127728713
959 Lilly Flower Ln Acres Home  Houston  TX,1 803 sqft,$416436,2418,,,https://www.trulia.com/p/tx/houston/959-lilly-flower-ln-houston-tx-77091--2534967720
17311 Laguna Trail Dr Houston  TX,3 532 sqft,$434900,2419,,,https://www.trulia.com/p/tx/houston/17311-laguna-trail-dr-houston-tx-77095--2069114350
909 W 22nd St #H Greater Heights  Houston  TX,1 949 sqft,$424900,2422,,,https://www.trulia.com/p/tx/houston/909-w-22nd-st-h-houston-tx-77008--2109747365
5706 Jackwood St Meyerland Area  Houston  TX,2 499 sqft,$445000,2422,,,https://www.trulia.com/p/tx/houston/5706-jackwood-st-houston-tx-77096--2069128845
1944 Auburn Willow Ln Houston  TX,2 949 sqft,$439260,2422,,,https://www.trulia.com/property/9076377195-1944-Auburn-Willow-Ln-Houston-TX-77089
1211 Caroline St #1102 Downtown  Houston  TX,727 sqft,$299000,2424,,,https://www.trulia.com/p/tx/houston/1211-caroline-st-1102-houston-tx-77002--2361365669
10615 Piping Rock Ln Briarforest Area  Houston  TX,2 548 sqft,$440000,2425,,,https://www.trulia.com/p/tx/houston/10615-piping-rock-ln-houston-tx-77042--2068669400
2811 Decker Pl Second Ward  Houston  TX,1 870 sqft,$429900,2425,,,https://www.trulia.com/p/tx/houston/2811-decker-pl-houston-tx-77003--2544149463
14843 Heather Valley Way Clear Lake  Houston  TX,3 051 sqft,$439000,2426,,,https://www.trulia.com/p/tx/houston/14843-heather-valley-way-houston-tx-77062--2068802713
1644 Upland Lks Spring Branch West  Houston  TX,2 258 sqft,$409000,2427,,,https://www.trulia.com/p/tx/houston/1644-upland-lks-houston-tx-77043--1125081406
10615 Piping Rock Ln Briarforest Area  Houston  TX,2 548 sqft,$440000,2427,,,https://www.trulia.com/p/tx/houston/10615-piping-rock-ln-houston-tx-77042--2068669400
5823 Mountain View Dr Kingwood  Kingwood  TX,3 464 sqft,$444900,2428,,,https://www.trulia.com/p/tx/kingwood/5823-mountain-view-dr-kingwood-tx-77345--2069264902
5823 Mountain View Dr Kingwood  Kingwood  TX,3 464 sqft,$444900,2428,,,https://www.trulia.com/p/tx/kingwood/5823-mountain-view-dr-kingwood-tx-77345--2069264902
12423 Honeywood Trl Briarforest Area  Houston  TX,3 006 sqft,$445000,2428,,,https://www.trulia.com/p/tx/houston/12423-honeywood-trl-houston-tx-77077--2068928415
12423 Honeywood Trl Briarforest Area  Houston  TX,3 006 sqft,$445000,2428,,,https://www.trulia.com/p/tx/houston/12423-honeywood-trl-houston-tx-77077--2068928415
2811 Conway St Braeswood Place  Houston  TX,1 679 sqft,$450000,2428,,,https://www.trulia.com/p/tx/houston/2811-conway-st-houston-tx-77025--2068541264
10403 Harmon Smith Dr South Main  Houston  TX,1 917 sqft,$414970,2428,,,https://www.trulia.com/property/9072757423-10403-Harmon-Smith-Dr-Houston-TX-77025
3014 Markle Dr Downtown  Houston  TX,2 073 sqft,$435000,2429,,,https://www.trulia.com/p/tx/houston/3014-markle-dr-houston-tx-77003--2511672900
3016 Markle Dr Downtown  Houston  TX,2 073 sqft,$435000,2429,,,https://www.trulia.com/p/tx/houston/3016-markle-dr-houston-tx-77003--2511670274
3018 Markle Dr Downtown  Houston  TX,2 073 sqft,$435000,2429,,,https://www.trulia.com/p/tx/houston/3018-markle-dr-houston-tx-77003--2511590751
205 E 28th St Greater Heights  Houston  TX,1 476 sqft,$454000,2430,,,https://www.trulia.com/p/tx/houston/205-e-28th-st-houston-tx-77008--2109744278
1937 Norfolk St Neartown - Montrose  Houston  TX,1 732 sqft,$455000,2431,,,https://www.trulia.com/p/tx/houston/1937-norfolk-st-houston-tx-77098--1050368430
3014 Markle Dr Downtown  Houston  TX,2 073 sqft,$435000,2431,,,https://www.trulia.com/p/tx/houston/3014-markle-dr-houston-tx-77003--2511672900
3012 Markle Dr Downtown  Houston  TX,2 073 sqft,$435000,2431,,,https://www.trulia.com/p/tx/houston/3012-markle-dr-houston-tx-77003--2511675355
13910 Britoak Ln Memorial  Houston  TX,1 741 sqft,$449500,2432,,,https://www.trulia.com/p/tx/houston/13910-britoak-ln-houston-tx-77079--1006526430
608 Westcott St Washington Avenue Coalition - Memorial Park  Houston  TX,2 090 sqft,$420000,2433,,,https://www.trulia.com/p/tx/houston/608-westcott-st-houston-tx-77007--2068404507
608 Westcott St Washington Avenue Coalition - Memorial Park  Houston  TX,2 090 sqft,$420000,2433,,,https://www.trulia.com/p/tx/houston/608-westcott-st-houston-tx-77007--2068404507
11011 Burdine St Westbury  Houston  TX,2 875 sqft,$455000,2433,,,https://www.trulia.com/p/tx/houston/11011-burdine-st-houston-tx-77096--2069124593
1302 Shady Villa Pne Spring Branch East  Houston  TX,2 869 sqft,$420000,2434,,,https://www.trulia.com/p/tx/houston/1302-shady-villa-pne-houston-tx-77055--1010431110
5313 Egbert St Washington Avenue Coalition - Memorial Park  Houston  TX,2 269 sqft,$455000,2435,,,https://www.trulia.com/p/tx/houston/5313-egbert-st-houston-tx-77007--2286701557
